Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDN27,2042.4213970947267,OUT046
FDM20,4116.371655742939,OUT049
FDO16,1481.8506227027713,OUT017
FDL03,2915.4430917752843,OUT035
FDE58,1790.192786700909,OUT046
FDI02,3242.0620783228073,OUT027
NCC55,92.67548133331596,OUT019
FDR03,3327.952585545982,OUT018
FDB14,1424.5946898990208,OUT017
FDR45,4116.371655742939,OUT013
NCN07,1863.3331364598766,OUT017
FDM51,219.21852023102517,OUT019
FDT52,6239.260664913632,OUT027
FDL26,2670.335753928614,OUT046
NCZ42,4116.371655742939,OUT046
DRI47,346.8972856388536,OUT019
FDW40,2251.955376189889,OUT013
FDN34,2894.220706031436,OUT046
FDS01,2851.6316836642236,OUT035
NCG55,2042.4213970947267,OUT045
FDC11,1424.5946898990208,OUT035
FDX35,3327.952585545982,OUT018
NCB06,2894.220706031436,OUT046
FDR09,583.5201300259295,OUT019
FDC53,1523.963976392559,OUT017
FDY45,4111.105406584563,OUT013
FDA22,425.93559095594617,OUT010
FDE02,1523.963976392559,OUT035
FDW21,1880.2779633765126,OUT045
FDV34,1103.186213277181,OUT046
FDS59,1788.4846452985491,OUT049
NCW17,2283.6710320834454,OUT017
NCK54,2042.4213970947267,OUT046
FDG17,583.5201300259295,OUT019
FDG35,3094.4311419792894,OUT017
FDD08,92.67548133331596,OUT010
NCO07,3753.0000997166726,OUT017
FDJ10,281.48208171189435,OUT010
FDW36,1533.2275118040807,OUT017
FDW21,219.21852023102517,OUT010
FDY19,2042.4213970947267,OUT017
DRE03,798.2176047806191,OUT013
NCC55,677.1027475084577,OUT049
FDH52,165.91858207632643,OUT010
FDO09,3978.61688947248,OUT017
FDU43,4116.371655742939,OUT045
FDX09,425.93559095594617,OUT010
FDH40,219.21852023102517,OUT019
FDW58,1675.1912162487324,OUT017
FDC47,3737.2957705755302,OUT017
NCR41,1616.3227139282226,OUT035
DRG49,3737.2957705755302,OUT035
FDC52,4117.317705977591,OUT027
FDY13,1103.186213277181,OUT046
FDY35,507.04640365740573,OUT013
FDI35,3482.3658004195604,OUT017
NCU18,2251.955376189889,OUT049
FDY33,2232.8470310243238,OUT018
FDC15,4117.317705977591,OUT027
FDU01,2752.9709391074607,OUT049
NCU42,2649.110238564981,OUT046
NCV29,2851.6316836642236,OUT018
NCY30,2915.4430917752843,OUT017
FDQ46,1880.2779633765126,OUT049
FDG58,4117.317705977591,OUT027
FDK33,3753.0000997166726,OUT017
NCD07,1790.192786700909,OUT045
NCX29,4117.317705977591,OUT027
NCT42,2649.110238564981,OUT013
DRN59,798.2176047806191,OUT035
FDI44,1243.0689309389536,OUT035
FDA45,2581.530600289318,OUT049
FDP31,1103.186213277181,OUT045
FDY01,1790.192786700909,OUT046
FDT09,1752.252441079276,OUT018
DRH03,2517.882098018762,OUT027
FDA36,2752.9709391074607,OUT018
NCF31,2280.8476191122063,OUT017
FDG14,2280.8476191122063,OUT049
FDG28,6239.260664913632,OUT027
FDU14,4111.105406584563,OUT049
FDY47,281.48208171189435,OUT019
FDI56,1259.5490519874975,OUT049
DRD01,796.6402694459946,OUT013
FDM22,935.0323893229166,OUT046
FDH33,507.04640365740573,OUT013
DRZ24,1790.192786700909,OUT013
NCQ38,1675.1912162487324,OUT046
FDO16,2517.882098018762,OUT027
FDU07,4117.317705977591,OUT027
NCB07,2915.4430917752843,OUT013
FDU48,1863.3331364598766,OUT045
NCM43,2894.220706031436,OUT045
FDR31,346.8972856388536,OUT010
DRK49,507.04640365740573,OUT018
NCI30,583.5201300259295,OUT010
DRD60,3482.3658004195604,OUT017
NCG19,3454.062563829019,OUT046
FDH12,1533.2275118040807,OUT035
FDM32,1424.5946898990208,OUT035
FDM27,2894.220706031436,OUT035
NCU53,4117.317705977591,OUT027
NCQ18,1616.3227139282226,OUT046
FDS10,2581.530600289318,OUT013
FDB33,4117.317705977591,OUT027
FDI12,1424.5946898990208,OUT013
NCW42,3753.0000997166726,OUT013
NCC06,1752.252441079276,OUT018
FDW02,2137.240382346786,OUT017
NCD43,1675.1912162487324,OUT017
FDM57,1259.5490519874975,OUT018
FDA58,3737.2957705755302,OUT017
FDK56,3482.3658004195604,OUT046
FDP52,4116.371655742939,OUT045
FDW20,1752.252441079276,OUT018
FDS52,1523.963976392559,OUT049
NCT29,1752.252441079276,OUT018
NCL54,2851.6316836642236,OUT013
FDC05,3274.6725663079155,OUT045
FDF34,2752.9709391074607,OUT035
FDP03,3242.0620783228073,OUT027
FDD32,219.21852023102517,OUT010
FDZ10,1863.3331364598766,OUT045
FDZ40,935.0323893229166,OUT035
FDD51,507.04640365740573,OUT018
NCY30,425.93559095594617,OUT019
FDP58,3737.2957705755302,OUT017
FDV49,4111.105406584563,OUT017
FDY24,165.91858207632643,OUT019
NCO55,1533.2275118040807,OUT017
FDR13,2042.4213970947267,OUT017
FDS51,935.0323893229166,OUT017
FDP26,1880.2779633765126,OUT045
NCB54,3242.0620783228073,OUT027
FDF32,3030.475763408954,OUT017
FDN31,3274.6725663079155,OUT018
DRM48,583.8145795372443,OUT017
FDN20,2453.7476953893274,OUT049
DRL01,3454.062563829019,OUT046
FDV56,1788.4846452985491,OUT049
DRH13,2517.882098018762,OUT027
FDA03,2453.7476953893274,OUT017
FDF47,6239.260664913632,OUT027
FDX32,2670.335753928614,OUT046
FDX57,1616.3227139282226,OUT049
NCA30,2915.4430917752843,OUT045
FDO49,713.858659097971,OUT013
FDL04,219.21852023102517,OUT019
DRM48,583.8145795372443,OUT035
FDR16,3454.062563829019,OUT013
NCC19,3274.6725663079155,OUT018
NCE42,4116.371655742939,OUT045
FDY24,935.0323893229166,OUT017
FDH19,2581.530600289318,OUT049
FDJ46,2851.6316836642236,OUT013
FDN45,583.5201300259295,OUT010
FDY08,2137.240382346786,OUT035
FDZ37,1481.8506227027713,OUT035
NCT30,798.2176047806191,OUT045
DRY23,507.04640365740573,OUT018
NCZ30,1752.252441079276,OUT018
FDC44,1752.252441079276,OUT018
FDB45,1675.1912162487324,OUT035
FDY04,2894.220706031436,OUT013
FDM27,2894.220706031436,OUT046
FDZ43,4116.371655742939,OUT017
FDT39,346.8972856388536,OUT019
NCC06,281.48208171189435,OUT019
FDL15,4117.317705977591,OUT027
FDL57,4585.564346923828,OUT017
FDU08,1523.963976392559,OUT046
FDK40,4111.105406584563,OUT017
FDQ12,583.5201300259295,OUT010
FDS48,2670.335753928614,OUT017
FDP09,3753.0000997166726,OUT045
FDW21,1523.963976392559,OUT049
FDY25,3482.3658004195604,OUT035
DRE13,1481.8506227027713,OUT017
FDV43,92.67548133331596,OUT019
FDD22,1533.2275118040807,OUT045
FDM46,219.21852023102517,OUT019
NCO30,486.08232498168945,OUT010
FDM25,2851.6316836642236,OUT046
NCN41,1863.3331364598766,OUT049
FDU24,1481.8506227027713,OUT045
FDZ50,3482.3658004195604,OUT046
FDP45,4111.105406584563,OUT013
NCM54,1863.3331364598766,OUT045
FDW10,425.93559095594617,OUT019
FDP20,1863.3331364598766,OUT017
FDK32,2670.335753928614,OUT046
FDN52,1259.5490519874975,OUT049
FDM58,1788.4846452985491,OUT045
FDZ46,3242.0620783228073,OUT027
NCA18,1752.252441079276,OUT018
FDD35,2283.6710320834454,OUT046
NCK31,713.858659097971,OUT035
FDI40,2517.882098018762,OUT027
FDT50,219.21852023102517,OUT019
NCT06,2894.220706031436,OUT046
FDT31,2752.9709391074607,OUT035
FDT45,796.6402694459946,OUT049
FDT13,3030.475763408954,OUT045
FDO50,1424.5946898990208,OUT045
NCU18,281.48208171189435,OUT010
NCR54,3274.6725663079155,OUT049
NCO18,2851.6316836642236,OUT018
FDU09,935.0323893229166,OUT045
FDT13,3030.475763408954,OUT018
FDE09,1675.1912162487324,OUT046
NCK53,219.21852023102517,OUT019
FDG45,3454.062563829019,OUT049
DRH15,677.1027475084577,OUT035
FDO21,583.5201300259295,OUT019
FDD14,5305.767977887427,OUT027
FDC09,1788.4846452985491,OUT046
FDH45,1378.2631903338286,OUT027
FDV32,1103.186213277181,OUT046
FDG12,2042.4213970947267,OUT035
FDS32,2137.240382346786,OUT013
NCL55,3327.952585545982,OUT018
DRE01,3737.2957705755302,OUT035
DRE15,1259.5490519874975,OUT049
NCL42,4116.371655742939,OUT045
FDP31,1103.186213277181,OUT013
FDN33,1259.5490519874975,OUT018
FDZ59,2492.887102235038,OUT046
FDE45,425.93559095594617,OUT010
FDJ07,2042.4213970947267,OUT013
FDQ45,2752.9709391074607,OUT018
FDM33,5305.767977887427,OUT027
FDO15,165.91858207632643,OUT010
FDM46,1481.8506227027713,OUT013
FDR03,3753.0000997166726,OUT045
FDY49,2232.8470310243238,OUT018
FDQ60,1790.192786700909,OUT045
FDW10,2581.530600289318,OUT049
FDO51,677.1027475084577,OUT049
FDJ40,1372.6884921038593,OUT018
FDS20,3482.3658004195604,OUT018
FDU45,2042.4213970947267,OUT013
FDV02,2894.220706031436,OUT035
FDN09,4116.371655742939,OUT046
NCM55,5305.767977887427,OUT027
FDN23,2232.8470310243238,OUT018
FDY31,346.8972856388536,OUT010
FDW03,219.21852023102517,OUT010
FDD14,2915.4430917752843,OUT046
FDV23,2041.5211451394218,OUT017
DRI03,2851.6316836642236,OUT045
FDN13,1616.3227139282226,OUT035
FDF45,1378.2631903338286,OUT027
FDU46,1424.5946898990208,OUT035
FDB57,3753.0000997166726,OUT049
FDV12,1616.3227139282226,OUT049
FDQ58,2649.110238564981,OUT013
NCA18,1790.192786700909,OUT017
FDH52,796.6402694459946,OUT049
FDM24,2232.8470310243238,OUT018
NCP43,5305.767977887427,OUT027
NCO18,425.93559095594617,OUT019
FDM32,1424.5946898990208,OUT017
NCL07,583.8145795372443,OUT017
FDK03,4585.564346923828,OUT013
FDP59,1788.4846452985491,OUT017
FDQ24,4585.564346923828,OUT049
FDQ16,1372.6884921038593,OUT018
FDU44,2894.220706031436,OUT013
FDH28,92.67548133331596,OUT010
FDV28,92.67548133331596,OUT019
FDM22,935.0323893229166,OUT045
FDR56,3274.6725663079155,OUT046
FDV39,2752.9709391074607,OUT049
FDU37,165.91858207632643,OUT019
FDQ11,583.5201300259295,OUT010
FDX02,3753.0000997166726,OUT045
NCS42,1259.5490519874975,OUT018
FDY57,2517.882098018762,OUT027
FDB21,3454.062563829019,OUT049
FDE28,3737.2957705755302,OUT017
FDQ55,2042.4213970947267,OUT017
FDA48,3454.062563829019,OUT049
FDZ19,2851.6316836642236,OUT045
NCC43,3978.61688947248,OUT045
NCV18,1481.8506227027713,OUT046
NCA42,2232.8470310243238,OUT018
FDY45,4111.105406584563,OUT046
NCC30,2581.530600289318,OUT045
FDM57,1243.0689309389536,OUT013
FDL09,425.93559095594617,OUT010
FDB09,3242.0620783228073,OUT027
FDT44,1790.192786700909,OUT035
NCT06,4117.317705977591,OUT027
FDX26,3482.3658004195604,OUT049
FDK32,2670.335753928614,OUT013
DRA12,2251.955376189889,OUT046
FDO46,486.08232498168945,OUT010
FDE52,1424.5946898990208,OUT013
NCH42,4116.371655742939,OUT045
FDV08,677.1027475084577,OUT035
FDB47,3327.952585545982,OUT018
FDC28,281.48208171189435,OUT010
FDD22,1790.192786700909,OUT046
FDS07,3242.0620783228073,OUT027
DRI13,3753.0000997166726,OUT045
FDG32,3327.952585545982,OUT018
FDU14,4111.105406584563,OUT017
FDD28,165.91858207632643,OUT019
NCP41,1675.1912162487324,OUT017
FDS08,2851.6316836642236,OUT049
FDX47,2280.8476191122063,OUT045
FDC53,219.21852023102517,OUT019
FDQ19,4116.371655742939,OUT035
FDL14,2280.8476191122063,OUT045
FDM33,583.5201300259295,OUT019
FDA51,1790.192786700909,OUT045
FDZ27,713.858659097971,OUT018
FDT04,677.1027475084577,OUT046
DRC13,2137.240382346786,OUT049
FDR16,5305.767977887427,OUT027
FDQ03,6239.260664913632,OUT027
FDE38,2280.8476191122063,OUT035
DRH23,1378.2631903338286,OUT027
FDT11,486.08232498168945,OUT019
FDD09,2851.6316836642236,OUT035
FDR40,1481.8506227027713,OUT045
FDX07,2915.4430917752843,OUT017
FDR07,1616.3227139282226,OUT035
FDA51,1790.192786700909,OUT017
FDT59,583.5201300259295,OUT019
FDF20,3030.475763408954,OUT017
FDR13,2042.4213970947267,OUT045
FDY26,3753.0000997166726,OUT049
FDW04,2137.240382346786,OUT017
FDK52,3737.2957705755302,OUT017
FDN60,2894.220706031436,OUT049
FDM09,425.93559095594617,OUT019
FDP46,1259.5490519874975,OUT049
FDB50,165.91858207632643,OUT019
NCQ29,3978.61688947248,OUT049
FDP16,6239.260664913632,OUT027
FDX33,2232.8470310243238,OUT018
FDP07,486.08232498168945,OUT010
FDN22,3978.61688947248,OUT046
FDF39,4111.105406584563,OUT049
FDS21,935.0323893229166,OUT017
NCM42,1880.2779633765126,OUT013
FDK50,425.93559095594617,OUT019
DRF13,4117.317705977591,OUT027
FDH35,2232.8470310243238,OUT018
FDP60,1372.6884921038593,OUT018
DRJ49,3242.0620783228073,OUT027
NCT42,346.8972856388536,OUT019
FDE38,2280.8476191122063,OUT049
FDI04,3274.6725663079155,OUT049
NCH54,2894.220706031436,OUT045
FDT56,796.6402694459946,OUT049
DRD15,3327.952585545982,OUT018
FDV58,2915.4430917752843,OUT013
FDP21,3030.475763408954,OUT049
FDH05,3454.062563829019,OUT013
FDR10,4117.317705977591,OUT027
NCP06,2453.7476953893274,OUT045
FDF33,1880.2779633765126,OUT049
DRK37,3030.475763408954,OUT013
DRH49,1243.0689309389536,OUT045
FDT58,2280.8476191122063,OUT013
FDD41,1372.6884921038593,OUT018
FDP40,1372.6884921038593,OUT018
FDM51,2517.882098018762,OUT027
FDO45,219.21852023102517,OUT010
FDW33,219.21852023102517,OUT010
FDY24,935.0323893229166,OUT045
FDB10,583.5201300259295,OUT010
FDM40,2251.955376189889,OUT035
NCI06,3482.3658004195604,OUT017
FDW12,281.48208171189435,OUT019
FDX48,4117.317705977591,OUT027
NCW05,2517.882098018762,OUT027
FDX27,1616.3227139282226,OUT017
DRM37,3274.6725663079155,OUT045
FDA38,4116.371655742939,OUT045
FDR36,677.1027475084577,OUT046
FDZ45,3030.475763408954,OUT046
FDG05,2280.8476191122063,OUT017
FDK28,4585.564346923828,OUT013
FDV47,1424.5946898990208,OUT045
FDN21,2453.7476953893274,OUT045
FDP20,3242.0620783228073,OUT027
FDI35,3482.3658004195604,OUT045
DRY23,507.04640365740573,OUT013
FDA56,2283.6710320834454,OUT017
FDB09,1863.3331364598766,OUT013
NCO26,3242.0620783228073,OUT027
FDQ49,2232.8470310243238,OUT018
FDI52,3242.0620783228073,OUT027
FDZ44,3242.0620783228073,OUT027
FDZ09,2232.8470310243238,OUT018
FDY03,1790.192786700909,OUT049
NCG42,1863.3331364598766,OUT017
DRI13,5305.767977887427,OUT027
FDQ32,2137.240382346786,OUT013
FDW16,1424.5946898990208,OUT035
FDU27,798.2176047806191,OUT046
FDR28,425.93559095594617,OUT010
FDQ49,346.8972856388536,OUT010
FDS37,2042.4213970947267,OUT046
FDW26,3327.952585545982,OUT018
FDX12,3327.952585545982,OUT018
NCP06,2453.7476953893274,OUT013
FDW45,346.8972856388536,OUT010
NCN30,1616.3227139282226,OUT049
FDN24,796.6402694459946,OUT049
NCL41,1378.2631903338286,OUT027
FDR02,281.48208171189435,OUT019
FDD09,425.93559095594617,OUT010
FDS33,219.21852023102517,OUT010
FDU22,2041.5211451394218,OUT045
FDI53,2492.887102235038,OUT013
DRH01,2581.530600289318,OUT049
FDX32,2251.955376189889,OUT013
NCP30,507.04640365740573,OUT018
FDB60,3030.475763408954,OUT045
FDB14,1259.5490519874975,OUT049
NCP02,935.0323893229166,OUT035
FDJ10,2251.955376189889,OUT017
FDG34,1788.4846452985491,OUT046
NCB18,1424.5946898990208,OUT017
FDM16,1103.186213277181,OUT049
FDW25,1259.5490519874975,OUT018
FDB35,219.21852023102517,OUT010
DRN11,2251.955376189889,OUT013
FDF41,583.5201300259295,OUT019
FDH16,1424.5946898990208,OUT045
NCQ50,3327.952585545982,OUT018
DRH23,796.6402694459946,OUT018
DRJ37,2280.8476191122063,OUT013
DRJ24,5305.767977887427,OUT027
FDY16,2915.4430917752843,OUT035
FDQ27,1880.2779633765126,OUT045
FDZ33,2492.887102235038,OUT045
FDF29,2283.6710320834454,OUT045
FDA08,2280.8476191122063,OUT049
FDG31,1103.186213277181,OUT046
FDE34,486.08232498168945,OUT019
NCR30,1378.2631903338286,OUT027
FDV33,4111.105406584563,OUT035
DRZ24,1752.252441079276,OUT018
NCL54,2851.6316836642236,OUT035
FDR12,3094.4311419792894,OUT049
NCC54,3454.062563829019,OUT046
DRN59,798.2176047806191,OUT013
FDX50,281.48208171189435,OUT019
FDV31,5305.767977887427,OUT027
NCA29,4117.317705977591,OUT027
FDW60,2851.6316836642236,OUT049
FDX08,3482.3658004195604,OUT017
DRD49,3454.062563829019,OUT013
FDD33,3454.062563829019,OUT046
FDW35,507.04640365740573,OUT013
FDJ36,1788.4846452985491,OUT017
FDV51,2894.220706031436,OUT035
FDW36,1533.2275118040807,OUT046
FDH35,2453.7476953893274,OUT046
NCS30,3242.0620783228073,OUT027
FDN49,677.1027475084577,OUT017
FDL08,3327.952585545982,OUT018
FDI09,3454.062563829019,OUT013
FDP19,1752.252441079276,OUT018
FDU21,92.67548133331596,OUT010
NCP41,1675.1912162487324,OUT045
FDY10,1790.192786700909,OUT013
FDP12,507.04640365740573,OUT018
NCN26,2042.4213970947267,OUT049
FDK44,2581.530600289318,OUT013
FDC28,1880.2779633765126,OUT049
FDJ41,6239.260664913632,OUT027
NCT29,1863.3331364598766,OUT035
NCH42,583.5201300259295,OUT019
FDU60,2232.8470310243238,OUT018
FDS02,3274.6725663079155,OUT045
FDC51,2283.6710320834454,OUT046
FDU03,2915.4430917752843,OUT013
FDX39,3753.0000997166726,OUT045
NCY05,92.67548133331596,OUT010
NCL06,6239.260664913632,OUT027
FDD32,1243.0689309389536,OUT035
NCN41,1863.3331364598766,OUT045
NCX53,2283.6710320834454,OUT049
FDU57,346.8972856388536,OUT019
FDQ23,1880.2779633765126,OUT046
FDQ52,3978.61688947248,OUT045
FDC14,677.1027475084577,OUT045
FDY09,2581.530600289318,OUT035
FDQ28,2894.220706031436,OUT045
FDV25,3753.0000997166726,OUT046
FDJ07,2042.4213970947267,OUT035
DRB25,1533.2275118040807,OUT049
FDK52,583.5201300259295,OUT019
FDY52,1378.2631903338286,OUT027
FDB28,3274.6725663079155,OUT046
FDT36,583.8145795372443,OUT035
FDV25,3753.0000997166726,OUT017
NCN07,3242.0620783228073,OUT027
FDC57,2915.4430917752843,OUT017
FDQ03,3327.952585545982,OUT018
FDU23,2894.220706031436,OUT017
NCX41,3753.0000997166726,OUT035
NCD06,798.2176047806191,OUT035
FDW08,1533.2275118040807,OUT045
NCU29,2649.110238564981,OUT017
NCE06,2492.887102235038,OUT013
FDV52,281.48208171189435,OUT010
FDB02,2851.6316836642236,OUT017
NCR18,677.1027475084577,OUT045
FDK16,1523.963976392559,OUT049
NCQ29,583.5201300259295,OUT010
FDZ01,219.21852023102517,OUT019
FDW27,2492.887102235038,OUT035
FDD17,3327.952585545982,OUT018
FDW39,2851.6316836642236,OUT013
DRH59,1103.186213277181,OUT045
FDS52,1675.1912162487324,OUT013
FDU40,5305.767977887427,OUT027
NCF54,2581.530600289318,OUT013
FDH46,1880.2779633765126,OUT045
NCP14,1880.2779633765126,OUT049
FDH50,3482.3658004195604,OUT049
DRF15,346.8972856388536,OUT010
FDV27,2517.882098018762,OUT027
NCJ06,1863.3331364598766,OUT049
FDN02,3327.952585545982,OUT018
FDQ51,798.2176047806191,OUT049
FDQ07,3737.2957705755302,OUT017
FDS45,1880.2779633765126,OUT049
NCJ06,1863.3331364598766,OUT045
FDD36,2042.4213970947267,OUT035
FDY25,3482.3658004195604,OUT045
FDU52,2280.8476191122063,OUT046
DRK47,3737.2957705755302,OUT017
NCL30,1863.3331364598766,OUT017
FDN22,3978.61688947248,OUT035
NCF30,3242.0620783228073,OUT027
FDK03,4585.564346923828,OUT035
FDT45,935.0323893229166,OUT017
NCC54,6239.260664913632,OUT027
FDP08,2915.4430917752843,OUT018
FDU44,2894.220706031436,OUT046
