Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
DRI47,393.5693359375,OUT019
FDW40,2148.009521484375,OUT013
FDN34,2791.89501953125,OUT046
FDS01,2966.480712890625,OUT035
NCG55,1863.5357666015625,OUT045
FDC11,1362.87890625,OUT035
FDX35,3401.87890625,OUT018
NCB06,2603.962646484375,OUT046
FDR09,558.6575317382812,OUT019
FDC53,1597.8828125,OUT017
FDY45,4275.0869140625,OUT013
FDA22,407.01068115234375,OUT010
FDE02,1557.4923095703125,OUT035
FDW21,1647.0799560546875,OUT045
FDV34,1128.5352783203125,OUT046
FDS59,1691.927001953125,OUT049
NCW17,2317.3935546875,OUT017
NCK54,1879.32421875,OUT046
FDG17,659.2174682617188,OUT019
FDG35,2829.004150390625,OUT017
FDD08,-12.659170150756836,OUT010
NCO07,3643.157470703125,OUT017
FDJ10,408.12884521484375,OUT010
FDW36,1712.2696533203125,OUT017
FDW21,236.1162109375,OUT010
FDY19,1941.0572509765625,OUT017
DRE03,762.7142944335938,OUT013
NCC55,696.4959106445312,OUT049
FDH52,152.4775390625,OUT010
FDO09,4848.07568359375,OUT017
FDU43,3876.177978515625,OUT045
FDX09,356.3265686035156,OUT010
FDH40,265.72564697265625,OUT019
FDW58,1602.688720703125,OUT017
FDC47,3988.677001953125,OUT017
NCR41,1650.8348388671875,OUT035
DRG49,4009.63916015625,OUT035
FDC52,3786.443603515625,OUT027
FDY13,1126.436767578125,OUT046
FDY35,668.7993774414062,OUT013
FDI35,3263.403076171875,OUT017
NCU18,2179.676513671875,OUT049
FDY33,2392.1123046875,OUT018
FDC15,4081.489990234375,OUT027
FDU01,2686.486083984375,OUT049
NCU42,2853.180908203125,OUT046
NCV29,2561.2734375,OUT018
NCY30,3218.927978515625,OUT017
FDQ46,1856.056396484375,OUT049
FDG58,3796.954833984375,OUT027
FDK33,3707.555419921875,OUT017
NCD07,1834.2191162109375,OUT045
NCX29,3834.247802734375,OUT027
NCT42,2407.63134765625,OUT013
DRN59,848.352783203125,OUT035
FDI44,1327.599853515625,OUT035
FDA45,2563.668701171875,OUT049
FDP31,854.0645751953125,OUT045
FDY01,1801.5908203125,OUT046
FDT09,1881.2904052734375,OUT018
DRH03,2587.082763671875,OUT027
FDA36,2649.25927734375,OUT018
NCF31,2515.507568359375,OUT017
FDG14,2496.933837890625,OUT049
FDG28,6083.6953125,OUT027
FDU14,4171.5732421875,OUT049
FDY47,343.8114929199219,OUT019
FDI56,1451.4381103515625,OUT049
DRD01,889.8941650390625,OUT013
FDM22,934.6390991210938,OUT046
FDH33,720.8512573242188,OUT013
DRZ24,1888.0068359375,OUT013
NCQ38,1649.2098388671875,OUT046
FDO16,2321.924560546875,OUT027
FDU07,3871.711181640625,OUT027
NCB07,3060.322021484375,OUT013
FDU48,2063.898193359375,OUT045
NCM43,2781.8857421875,OUT045
FDR31,305.26605224609375,OUT010
DRK49,454.120849609375,OUT018
NCI30,488.1942443847656,OUT010
DRD60,3089.74755859375,OUT017
NCG19,3707.005859375,OUT046
FDH12,1695.6204833984375,OUT035
FDM32,1607.642333984375,OUT035
FDM27,2480.101806640625,OUT035
NCU53,3881.16796875,OUT027
NCQ18,1565.1182861328125,OUT046
FDS10,2787.814697265625,OUT013
FDB33,4245.17919921875,OUT027
FDI12,1360.99853515625,OUT013
NCW42,3727.61083984375,OUT013
NCC06,1752.825439453125,OUT018
FDW02,2338.900634765625,OUT017
NCD43,1754.340087890625,OUT017
FDM57,1005.920654296875,OUT018
FDA58,3921.00927734375,OUT017
FDK56,3113.938720703125,OUT046
FDP52,3782.56005859375,OUT045
FDW20,1830.5069580078125,OUT018
FDS52,1702.74462890625,OUT049
NCT29,1700.52099609375,OUT018
NCL54,2870.462646484375,OUT013
FDC05,3125.80810546875,OUT045
FDF34,3078.819091796875,OUT035
FDP03,3106.132080078125,OUT027
FDD32,295.6727294921875,OUT010
FDZ10,2086.37451171875,OUT045
FDZ40,961.606201171875,OUT035
FDD51,548.2423706054688,OUT018
NCY30,361.54376220703125,OUT019
FDP58,3559.400634765625,OUT017
FDV49,4286.111328125,OUT017
FDY24,203.5872344970703,OUT019
NCO55,1682.5931396484375,OUT017
FDR13,1966.2470703125,OUT017
FDS51,1042.4525146484375,OUT017
FDP26,1592.8870849609375,OUT045
NCB54,3360.457275390625,OUT027
FDF32,3241.2265625,OUT017
FDN31,2806.5859375,OUT018
DRM48,662.3926391601562,OUT017
FDN20,2705.32470703125,OUT049
DRL01,3770.18994140625,OUT046
FDV56,1703.4224853515625,OUT049
DRH13,2732.013671875,OUT027
FDA03,2466.481689453125,OUT017
FDF47,5771.39208984375,OUT027
FDX32,2474.256591796875,OUT046
FDX57,1586.549560546875,OUT049
NCA30,2990.913330078125,OUT045
FDO49,763.3599243164062,OUT013
FDL04,241.7091522216797,OUT019
DRM48,662.3926391601562,OUT035
FDR16,3551.15380859375,OUT013
NCC19,2935.809326171875,OUT018
NCE42,3918.014892578125,OUT045
FDY24,1008.2122192382812,OUT017
FDH19,2859.302001953125,OUT049
FDJ46,2877.405029296875,OUT013
FDN45,404.17120361328125,OUT010
FDY08,2147.952880859375,OUT035
FDZ37,1404.973388671875,OUT035
NCT30,755.4644775390625,OUT045
DRY23,544.0199584960938,OUT018
NCZ30,1780.708740234375,OUT018
FDC44,1746.7979736328125,OUT018
FDB45,1640.676025390625,OUT035
FDY04,2621.782958984375,OUT013
FDM27,2614.458740234375,OUT046
FDZ43,4066.535888671875,OUT017
FDT39,339.5633239746094,OUT019
NCC06,289.50701904296875,OUT019
FDL15,3821.80126953125,OUT027
FDL57,4264.7412109375,OUT017
FDU08,1500.88916015625,OUT046
FDK40,4353.44482421875,OUT017
FDQ12,609.2637329101562,OUT010
FDS48,2579.844970703125,OUT017
FDP09,3371.42919921875,OUT045
FDW21,1576.8502197265625,OUT049
FDY25,3078.350341796875,OUT035
DRE13,1420.09033203125,OUT017
FDV43,28.951871871948242,OUT019
FDD22,1771.293212890625,OUT045
FDM46,247.64010620117188,OUT019
NCO30,421.50897216796875,OUT010
FDM25,2860.4326171875,OUT046
NCN41,2089.67919921875,OUT049
FDU24,1497.3372802734375,OUT045
FDZ50,3137.860107421875,OUT046
FDP45,4186.30419921875,OUT013
NCM54,2090.080810546875,OUT045
FDW10,94.17804718017578,OUT019
FDP20,2117.852783203125,OUT017
FDK32,2488.052490234375,OUT046
FDN52,1380.708984375,OUT049
FDM58,1842.7052001953125,OUT045
FDZ46,2985.086669921875,OUT027
NCA18,1623.7960205078125,OUT018
FDD35,2045.6859130859375,OUT046
NCK31,853.0523681640625,OUT035
FDI40,2687.457763671875,OUT027
FDT50,280.886962890625,OUT019
NCT06,2640.999267578125,OUT046
FDT31,3073.69482421875,OUT035
FDT45,915.5277099609375,OUT049
FDT13,3201.610595703125,OUT045
FDO50,1362.6116943359375,OUT045
NCU18,362.9835510253906,OUT010
NCR54,3216.658447265625,OUT049
NCO18,2616.1953125,OUT018
FDU09,883.650634765625,OUT045
FDT13,2921.306396484375,OUT018
FDE09,1834.6954345703125,OUT046
NCK53,261.4889221191406,OUT019
FDG45,3622.712158203125,OUT049
DRH15,708.365478515625,OUT035
FDO21,638.6563720703125,OUT019
FDD14,5237.34423828125,OUT027
FDC09,1670.1395263671875,OUT046
FDH45,1129.9534912109375,OUT027
FDV32,1036.7034912109375,OUT046
FDG12,2001.5302734375,OUT035
FDS32,2149.71044921875,OUT013
NCL55,3564.054443359375,OUT018
DRE01,3934.856201171875,OUT035
DRE15,1313.185302734375,OUT049
NCL42,3736.96484375,OUT045
FDP31,919.060791015625,OUT013
FDN33,1329.9986572265625,OUT018
FDZ59,2627.68701171875,OUT046
FDE45,416.363525390625,OUT010
FDJ07,1892.391357421875,OUT013
FDQ45,2758.169921875,OUT018
FDM33,5644.74609375,OUT027
FDO15,205.09255981445312,OUT010
FDM46,1508.845703125,OUT013
FDR03,3396.114990234375,OUT045
FDY49,2345.480224609375,OUT018
FDQ60,1850.7933349609375,OUT045
FDW10,2592.070068359375,OUT049
FDO51,703.5733032226562,OUT049
FDJ40,1417.0865478515625,OUT018
FDS20,2817.845703125,OUT018
FDU45,1884.25341796875,OUT013
FDV02,2748.09228515625,OUT035
FDN09,3953.228515625,OUT046
NCM55,5234.78857421875,OUT027
FDN23,2152.197265625,OUT018
FDY31,369.7962341308594,OUT010
FDW03,325.6051330566406,OUT010
FDD14,3011.514404296875,OUT046
FDV23,2086.108642578125,OUT017
DRI03,2787.3349609375,OUT045
FDN13,1601.396240234375,OUT035
FDF45,1861.11328125,OUT027
FDU46,1411.4739990234375,OUT035
FDB57,3751.5966796875,OUT049
FDV12,1625.606689453125,OUT049
FDQ58,2468.8515625,OUT013
NCA18,1936.5911865234375,OUT017
FDH52,1002.5059204101562,OUT049
FDM24,2103.158935546875,OUT018
NCP43,4854.47265625,OUT027
NCO18,388.297607421875,OUT019
FDM32,1510.525634765625,OUT017
NCL07,694.2845458984375,OUT017
FDK03,4225.22607421875,OUT013
FDP59,1573.8731689453125,OUT017
FDQ24,4156.97802734375,OUT049
FDQ16,1468.05322265625,OUT018
FDU44,2621.69091796875,OUT013
FDH28,46.43566131591797,OUT010
FDV28,15.367477416992188,OUT019
FDM22,921.9124755859375,OUT045
FDR56,3152.993896484375,OUT046
FDV39,3081.635498046875,OUT049
FDU37,246.26296997070312,OUT019
FDQ11,599.8305053710938,OUT010
FDX02,3690.639404296875,OUT045
NCS42,1268.61181640625,OUT018
FDY57,2578.55712890625,OUT027
FDB21,4024.712890625,OUT049
FDE28,3933.998046875,OUT017
FDQ55,1979.250244140625,OUT017
FDA48,3787.4609375,OUT049
FDZ19,2822.363037109375,OUT045
NCC43,3788.29443359375,OUT045
NCV18,1320.0303955078125,OUT046
NCA42,2280.34814453125,OUT018
FDY45,4128.88623046875,OUT046
NCC30,2916.709228515625,OUT045
FDM57,1279.0361328125,OUT013
FDL09,299.8309020996094,OUT010
FDB09,3343.83740234375,OUT027
FDT44,1914.0584716796875,OUT035
NCT06,4207.0849609375,OUT027
FDX26,3316.03955078125,OUT049
FDK32,2489.0087890625,OUT013
DRA12,2114.40283203125,OUT046
FDO46,576.000732421875,OUT010
FDE52,1334.79931640625,OUT013
NCH42,3823.770751953125,OUT045
FDV08,753.2897338867188,OUT035
FDB47,3119.203125,OUT018
FDC28,298.1363830566406,OUT010
FDD22,1841.27392578125,OUT046
FDS07,3083.35546875,OUT027
DRI13,3521.3525390625,OUT045
FDG32,3451.572265625,OUT018
FDU14,4298.5859375,OUT017
FDD28,119.92845153808594,OUT019
NCP41,1767.1395263671875,OUT017
FDS08,2709.534423828125,OUT049
FDX47,2622.98974609375,OUT045
FDC53,297.4792175292969,OUT019
FDQ19,4164.35302734375,OUT035
FDL14,2445.560791015625,OUT045
FDM33,632.444091796875,OUT019
FDA51,1839.4942626953125,OUT045
FDZ27,575.1275634765625,OUT018
FDT04,636.0444946289062,OUT046
DRC13,2088.24560546875,OUT049
FDR16,5129.66015625,OUT027
FDQ03,6094.8017578125,OUT027
FDE38,2787.119140625,OUT035
DRH23,1696.9495849609375,OUT027
FDT11,494.5732727050781,OUT019
FDD09,3097.328125,OUT035
FDR40,1352.612060546875,OUT045
FDX07,3268.094482421875,OUT017
FDR07,1492.0115966796875,OUT035
FDA51,1886.3228759765625,OUT017
FDT59,648.4046020507812,OUT019
FDF20,3252.005859375,OUT017
FDR13,1874.1641845703125,OUT045
FDY26,3537.72412109375,OUT049
FDW04,2175.862060546875,OUT017
FDK52,3928.023193359375,OUT017
FDN60,2672.549072265625,OUT049
FDM09,424.383544921875,OUT019
FDP46,1406.9462890625,OUT049
FDB50,207.61346435546875,OUT019
NCQ29,4096.6328125,OUT049
FDP16,6024.1318359375,OUT027
FDX33,2324.444580078125,OUT018
FDP07,460.18402099609375,OUT010
FDN22,3828.62646484375,OUT046
FDF39,4340.0283203125,OUT049
FDS21,1011.4815673828125,OUT017
NCM42,1648.5928955078125,OUT013
FDK50,395.9136962890625,OUT019
DRF13,3843.219482421875,OUT027
FDH35,2269.79736328125,OUT018
FDP60,1360.4918212890625,OUT018
DRJ49,3363.6669921875,OUT027
NCT42,283.5716857910156,OUT019
FDE38,2749.163818359375,OUT049
FDI04,3222.392822265625,OUT049
NCH54,2594.062255859375,OUT045
FDT56,929.7656860351562,OUT049
DRD15,3341.480224609375,OUT018
FDV58,2657.91064453125,OUT013
FDP21,3226.531494140625,OUT049
FDH05,3873.87060546875,OUT013
FDR10,4249.779296875,OUT027
NCP06,2353.67529296875,OUT045
FDF33,1746.367919921875,OUT049
DRK37,3380.80712890625,OUT013
DRH49,1328.37548828125,OUT045
FDT58,2710.248779296875,OUT013
FDD41,1405.05322265625,OUT018
FDP40,1589.5306396484375,OUT018
FDM51,2607.656982421875,OUT027
FDO45,315.8822937011719,OUT010
FDW33,271.9821472167969,OUT010
FDY24,961.383544921875,OUT045
FDB10,444.94219970703125,OUT010
FDM40,2166.672607421875,OUT035
NCI06,3045.293212890625,OUT017
FDW12,383.5039978027344,OUT019
FDX48,3837.52978515625,OUT027
NCW05,2724.689453125,OUT027
FDX27,1498.523193359375,OUT017
DRM37,3114.92431640625,OUT045
FDA38,3631.18017578125,OUT045
FDR36,693.7762451171875,OUT046
FDZ45,3172.872802734375,OUT046
FDG05,2628.862060546875,OUT017
FDK28,4101.39111328125,OUT013
FDV47,1306.710693359375,OUT045
FDN21,2453.94580078125,OUT045
FDP20,3352.755615234375,OUT027
FDI35,3143.376708984375,OUT045
DRY23,666.708251953125,OUT013
FDA56,2131.027587890625,OUT017
FDB09,2057.072265625,OUT013
NCO26,2988.56396484375,OUT027
FDQ49,2163.04443359375,OUT018
FDI52,3244.955078125,OUT027
FDZ44,3075.29736328125,OUT027
FDZ09,2428.275146484375,OUT018
FDY03,1909.9844970703125,OUT049
NCG42,2183.93505859375,OUT017
DRI13,5632.8251953125,OUT027
FDQ32,2083.628173828125,OUT013
FDW16,1470.278076171875,OUT035
FDU27,765.3541870117188,OUT046
FDR28,453.2759704589844,OUT010
FDQ49,349.1374816894531,OUT010
FDS37,1867.6719970703125,OUT046
FDW26,3105.5126953125,OUT018
FDX12,3436.294189453125,OUT018
NCP06,2435.3681640625,OUT013
FDW45,368.35498046875,OUT010
NCN30,1569.3834228515625,OUT049
FDN24,907.6448364257812,OUT049
NCL41,1054.5086669921875,OUT027
FDR02,290.7764587402344,OUT019
FDD09,482.5983581542969,OUT010
FDS33,274.7178039550781,OUT010
FDU22,1973.941162109375,OUT045
FDI53,2617.378173828125,OUT013
DRH01,2931.7705078125,OUT049
FDX32,2148.009521484375,OUT013
NCP30,442.1678466796875,OUT018
FDB60,3131.591796875,OUT045
FDB14,1505.6129150390625,OUT049
NCP02,958.5442504882812,OUT035
FDJ10,2192.387451171875,OUT017
FDG34,1815.7667236328125,OUT046
NCB18,1407.7117919921875,OUT017
FDM16,1176.135986328125,OUT049
FDW25,1156.61328125,OUT018
FDB35,281.6891784667969,OUT010
DRN11,2145.9970703125,OUT013
FDF41,554.7164306640625,OUT019
FDH16,1309.7171630859375,OUT045
NCQ50,3111.343017578125,OUT018
DRH23,781.0469360351562,OUT018
DRJ37,2452.854736328125,OUT013
DRJ24,5123.359375,OUT027
FDY16,3176.918212890625,OUT035
FDQ27,1862.57666015625,OUT045
FDZ33,2410.67919921875,OUT045
FDF29,2127.955322265625,OUT045
FDA08,2547.148193359375,OUT049
FDG31,1035.768310546875,OUT046
FDE34,498.98199462890625,OUT019
NCR30,2066.905029296875,OUT027
FDV33,4174.56103515625,OUT035
DRZ24,1688.8687744140625,OUT018
NCL54,2926.133056640625,OUT035
FDR12,2951.367431640625,OUT049
NCC54,3779.403564453125,OUT046
DRN59,769.6714477539062,OUT013
FDX50,261.5277404785156,OUT019
FDV31,4798.5556640625,OUT027
NCA29,4695.865234375,OUT027
FDW60,2845.288818359375,OUT049
FDX08,3312.59814453125,OUT017
DRD49,3873.0478515625,OUT013
FDD33,3825.5078125,OUT046
FDW35,643.3199462890625,OUT013
FDJ36,1677.239501953125,OUT017
FDV51,2733.47119140625,OUT035
FDW36,1625.68603515625,OUT046
FDH35,2552.189208984375,OUT046
NCS30,3082.541748046875,OUT027
FDN49,691.3353881835938,OUT017
FDL08,3416.5625,OUT018
FDI09,3796.445068359375,OUT013
FDP19,1912.4090576171875,OUT018
FDU21,-27.9173583984375,OUT010
NCP41,1647.42236328125,OUT045
FDY10,1906.698486328125,OUT013
FDP12,426.1964416503906,OUT018
NCN26,1905.0408935546875,OUT049
FDK44,2914.96630859375,OUT013
FDC28,1674.3099365234375,OUT049
FDJ41,6062.353515625,OUT027
NCT29,2114.60546875,OUT035
NCH42,572.5928344726562,OUT019
FDU60,2362.223876953125,OUT018
FDS02,3110.418701171875,OUT045
FDC51,2031.1256103515625,OUT046
FDU03,3073.850341796875,OUT013
FDX39,3563.56103515625,OUT045
NCY05,6.460277557373047,OUT010
NCL06,6238.26611328125,OUT027
FDD32,1393.1021728515625,OUT035
NCN41,2031.150146484375,OUT045
NCX53,2168.8095703125,OUT049
FDU57,368.8023681640625,OUT019
FDQ23,1651.6943359375,OUT046
FDQ52,4012.224365234375,OUT045
FDC14,652.407470703125,OUT045
FDY09,3022.728515625,OUT035
FDQ28,2450.9462890625,OUT045
FDV25,3697.033203125,OUT046
FDJ07,1978.6666259765625,OUT035
DRB25,1678.8233642578125,OUT049
FDK52,498.30194091796875,OUT019
FDY52,1816.82763671875,OUT027
FDB28,3103.92626953125,OUT046
FDT36,670.96923828125,OUT035
FDV25,3834.554443359375,OUT017
NCN07,3349.7685546875,OUT027
FDC57,3211.103271484375,OUT017
FDQ03,3399.79443359375,OUT018
FDU23,2869.5087890625,OUT017
NCX41,3671.923583984375,OUT035
NCD06,828.1654052734375,OUT035
FDW08,1608.1302490234375,OUT045
NCU29,2556.794921875,OUT017
NCE06,2510.61767578125,OUT013
FDV52,309.109375,OUT010
FDB02,2944.6953125,OUT017
NCR18,659.6283569335938,OUT045
FDK16,1567.7926025390625,OUT049
NCQ29,684.2591552734375,OUT010
FDZ01,319.75994873046875,OUT019
FDW27,2568.885009765625,OUT035
FDD17,3244.037109375,OUT018
FDW39,2862.9462890625,OUT013
DRH59,1041.631591796875,OUT045
FDS52,1685.01708984375,OUT013
FDU40,5314.150390625,OUT027
NCF54,2849.0966796875,OUT013
FDH46,1641.10400390625,OUT045
NCP14,1694.65576171875,OUT049
FDH50,3216.116943359375,OUT049
DRF15,296.8281555175781,OUT010
FDV27,2457.962890625,OUT027
NCJ06,1987.6534423828125,OUT049
FDN02,3117.870361328125,OUT018
FDQ51,793.7232666015625,OUT049
FDQ07,3798.428466796875,OUT017
FDS45,1859.57470703125,OUT049
NCJ06,2003.299560546875,OUT045
FDD36,2012.754638671875,OUT035
FDY25,3131.9794921875,OUT045
FDU52,2421.40380859375,OUT046
DRK47,3979.922607421875,OUT017
NCL30,2152.86279296875,OUT017
FDN22,3990.715087890625,OUT035
NCF30,3328.231689453125,OUT027
FDK03,4284.52490234375,OUT035
FDT45,998.9420776367188,OUT017
NCC54,6023.44921875,OUT027
FDP08,2927.272216796875,OUT018
FDU44,2628.07470703125,OUT046
DRG39,910.1209106445312,OUT035
FDU32,2082.66162109375,OUT049
FDY27,2844.252685546875,OUT049
NCP54,2074.73681640625,OUT013
NCZ41,2066.489013671875,OUT049
DRL49,2211.98828125,OUT013
FDI05,1162.9632568359375,OUT018
FDY56,3871.94384765625,OUT045
DRC13,2057.2705078125,OUT013
NCV29,2995.294921875,OUT017
FDR24,1426.724853515625,OUT049
FDZ34,2817.845703125,OUT018
FDP37,2103.69921875,OUT035
FDX08,5030.037109375,OUT027
FDS57,2151.1435546875,OUT045
NCG18,1725.989501953125,OUT049
FDK25,2430.162109375,OUT018
FDH53,1359.189453125,OUT049
