Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDM60,130.5008676403214,OUT010
FDV24,2486.9474906118344,OUT017
FDH08,3623.089532940867,OUT018
FDS12,2989.5570899271515,OUT027
FDR39,4861.819518629467,OUT027
FDP12,980.5102539138335,OUT027
DRF60,5832.32664386766,OUT027
FDC09,1569.2786299041102,OUT035
FDF50,3058.828921638624,OUT018
FDG28,3917.1989146551655,OUT035
NCE19,906.0775764936449,OUT017
NCM53,249.90368395487366,OUT010
NCN18,1694.24125187477,OUT049
FDF32,3108.746634467629,OUT035
FDF11,3891.4485364894185,OUT013
DRI59,3762.867847760967,OUT049
NCG54,2732.3784107179936,OUT035
FDM44,1559.493464975856,OUT046
FDT57,3662.606291477628,OUT018
FDV24,2486.9474906118344,OUT046
FDI50,577.3149709741593,OUT019
FDS09,756.9582477203579,OUT035
NCC31,4123.621705203664,OUT027
FDQ07,579.5463500651218,OUT019
FDC22,3056.107863265378,OUT017
FDZ56,2732.3784107179936,OUT046
FDZ40,130.5008676403214,OUT019
FDS46,2944.4071026355114,OUT027
DRD24,2035.7838719286626,OUT045
FDV45,3056.107863265378,OUT017
FDL26,2500.883310290274,OUT045
FDA56,2017.3519938284094,OUT018
FDN27,1948.117015320547,OUT046
FDM20,3888.502583662281,OUT049
FDO16,1395.2191403349723,OUT017
FDL03,3054.2198380891014,OUT035
FDE58,1937.7426620808308,OUT046
FDI02,2936.758199681593,OUT027
NCC55,130.5008676403214,OUT019
FDR03,3313.6805290830607,OUT018
FDB14,1512.7959882778512,OUT017
FDR45,3900.0857639551773,OUT013
NCN07,2022.5749988673226,OUT017
FDM51,246.03699373979828,OUT019
FDT52,5832.32664386766,OUT027
FDL26,2500.883310290274,OUT046
NCZ42,3893.7954999372687,OUT046
DRI47,362.7486272513631,OUT019
FDW40,2040.9200402701563,OUT013
FDN34,2732.3784107179936,OUT046
FDS01,2897.90308334047,OUT035
NCG55,1937.7426620808308,OUT045
FDC11,1454.8385600915394,OUT035
FDX35,3587.8197343021193,OUT018
NCB06,2540.633473626742,OUT046
FDR09,579.5463500651218,OUT019
FDC53,1523.981096323931,OUT017
FDY45,4033.6864017137227,OUT013
FDA22,382.6975231202006,OUT010
FDE02,1523.981096323931,OUT035
FDW21,1556.8553033071053,OUT045
FDV34,1131.5381763121193,OUT046
FDS59,1583.6051221365205,OUT049
NCW17,2022.5749988673226,OUT017
NCK54,1937.7426620808308,OUT046
FDG17,577.3149709741593,OUT019
FDG35,2877.4148573582866,OUT017
FDD08,130.5008676403214,OUT010
NCO07,3669.364027200726,OUT017
FDJ10,277.9523041978793,OUT010
FDW36,1569.2786299041102,OUT017
FDW21,238.26795745104818,OUT010
FDY19,1945.539096286595,OUT017
DRE03,782.8434749112515,OUT013
NCC55,670.0473128820128,OUT049
FDH52,133.2363793193648,OUT010
FDO09,4054.2335486517964,OUT017
FDU43,3901.2018782853706,OUT045
FDX09,427.3888721615402,OUT010
FDH40,204.64167509056554,OUT019
FDW58,1569.2786299041102,OUT017
FDC47,3792.6230473450514,OUT017
NCR41,1523.981096323931,OUT035
DRG49,3917.1989146551655,OUT035
FDC52,4090.187849192237,OUT027
FDY13,1141.0602168715848,OUT046
FDY35,714.4651715857954,OUT013
FDI35,3050.8121521580197,OUT017
NCU18,2040.9200402701563,OUT049
FDY33,2535.0342895468584,OUT018
FDC15,4202.093732300333,OUT027
FDU01,3051.5872683796983,OUT049
NCU42,2732.3784107179936,OUT046
NCV29,2883.7623127046577,OUT018
NCY30,3051.5872683796983,OUT017
FDQ46,1723.0245256428323,OUT049
FDG58,4124.181972323693,OUT027
FDK33,3667.0337794800826,OUT017
NCD07,1935.241422648235,OUT045
NCX29,4007.0853532795804,OUT027
NCT42,2482.633282860387,OUT013
DRN59,742.8326755513789,OUT035
FDI44,1284.1135175288175,OUT035
FDA45,2888.712380844892,OUT049
FDP31,1058.743298665944,OUT045
FDY01,1935.241422648235,OUT046
FDT09,2022.5749988673226,OUT018
DRH03,2808.250416342292,OUT027
FDA36,3049.082146325199,OUT018
NCF31,2500.883310290274,OUT017
FDG14,2486.9474906118344,OUT049
FDG28,5832.32664386766,OUT027
FDU14,3987.7920639387403,OUT049
FDY47,283.9219932523607,OUT019
FDI56,1488.9079000824545,OUT049
DRD01,1002.8332555151967,OUT013
FDM22,942.8656272726475,OUT046
FDH33,706.0370897493771,OUT013
DRZ24,1965.1115243229287,OUT013
NCQ38,1569.2786299041102,OUT046
FDO16,2393.1931344160553,OUT027
FDU07,4071.5446715547546,OUT027
NCB07,3054.2198380891014,OUT013
FDU48,2022.5749988673226,OUT045
NCM43,2556.928535266842,OUT045
FDR31,360.33137590944386,OUT010
DRK49,664.567784882043,OUT018
NCI30,579.2304924308596,OUT010
DRD60,3028.788060403158,OUT017
NCG19,3844.1567490342636,OUT046
FDH12,1569.2786299041102,OUT035
FDM32,1510.6366428173121,OUT035
FDM27,2500.883310290274,OUT035
NCU53,4249.629059008521,OUT027
NCQ18,1527.5140139404477,OUT046
FDS10,2963.417887732461,OUT013
FDB33,4201.533465180304,OUT027
FDI12,1517.0185724657633,OUT013
NCW42,3761.8441595528525,OUT013
NCC06,2022.5749988673226,OUT018
FDW02,2022.5749988673226,OUT017
NCD43,1569.2786299041102,OUT017
FDM57,1414.733651011726,OUT018
FDA58,3847.6374727614602,OUT017
FDK56,3053.475293555975,OUT046
FDP52,3839.747288898396,OUT045
FDW20,2017.3519938284094,OUT018
FDS52,1544.8560389989111,OUT049
NCT29,2004.1629774213122,OUT018
NCL54,2888.1554599354336,OUT013
FDC05,3063.2220688694,OUT045
FDF34,3060.4002294859542,OUT035
FDP03,2985.0013447556535,OUT027
FDD32,197.49052034625365,OUT010
FDZ10,2022.5749988673226,OUT045
FDZ40,904.170499431324,OUT035
FDD51,668.8388007449626,OUT018
NCY30,434.6136694502247,OUT019
FDP58,3663.161059616666,OUT017
FDV49,4074.2472118006694,OUT017
FDY24,130.5008676403214,OUT019
NCO55,1579.2596678828836,OUT017
FDR13,1937.7426620808308,OUT017
FDS51,1021.5207605761484,OUT017
FDP26,1569.2786299041102,OUT045
NCB54,2989.5570899271515,OUT027
FDF32,3060.4002294859542,OUT017
FDN31,3051.714716034602,OUT018
DRM48,657.1839902912861,OUT017
FDN20,2728.016441110041,OUT049
DRL01,3819.153725444254,OUT046
FDV56,1579.2596678828836,OUT049
DRH13,2904.536523429163,OUT027
FDA03,2475.403615035129,OUT017
FDF47,5832.8168723966555,OUT027
FDX32,2475.403615035129,OUT046
FDX57,1523.981096323931,OUT049
NCA30,3054.2198380891014,OUT045
FDO49,782.8434749112515,OUT013
FDL04,247.19646820315353,OUT019
DRM48,660.7861006262626,OUT035
FDR16,3642.337421532297,OUT013
NCC19,3051.714716034602,OUT018
NCE42,3869.2465428105957,OUT045
FDY24,904.170499431324,OUT017
FDH19,2877.4148573582866,OUT049
FDJ46,2879.3028825345627,OUT013
FDN45,579.5463500651218,OUT010
FDY08,2027.7742410572007,OUT035
FDZ37,1454.7502831215036,OUT035
NCT30,746.7963801159552,OUT045
DRY23,665.3053884471453,OUT018
NCZ30,2017.3519938284094,OUT018
FDC44,1920.234720269817,OUT018
FDB45,1569.2786299041102,OUT035
FDY04,2555.0405100905655,OUT013
FDM27,2535.0342895468584,OUT046
FDZ43,3907.767396629771,OUT017
FDT39,365.6909771930249,OUT019
NCC06,283.1081566397593,OUT019
FDL15,4123.621705203664,OUT027
FDL57,4051.684035879134,OUT017
FDU08,1527.5140139404477,OUT046
FDK40,4074.2472118006694,OUT017
FDQ12,577.5627928699811,OUT010
FDS48,2486.9474906118344,OUT017
FDP09,3667.0337794800826,OUT045
FDW21,1527.5140139404477,OUT049
FDY25,3028.788060403158,OUT035
DRE13,1436.94869015066,OUT017
FDV43,130.5008676403214,OUT019
FDD22,1720.625911161165,OUT045
FDM46,231.20857976110273,OUT019
NCO30,473.34943936374094,OUT010
FDM25,2879.3028825345627,OUT046
NCN41,2017.3519938284094,OUT049
FDU24,1512.7959882778512,OUT045
FDZ50,3053.475293555975,OUT046
FDP45,4004.404805415028,OUT013
NCM54,2022.5749988673226,OUT045
FDW10,426.75270269367576,OUT019
FDP20,2022.5749988673226,OUT017
FDK32,2486.9474906118344,OUT046
FDN52,1465.8718604483927,OUT049
FDM58,1694.24125187477,OUT045
FDZ46,2933.285483265191,OUT027
NCA18,1937.7426620808308,OUT018
FDD35,2017.3519938284094,OUT046
NCK31,745.121264399586,OUT035
FDI40,2851.500647359289,OUT027
FDT50,233.14379201903813,OUT019
NCT06,2555.0405100905655,OUT046
FDT31,3051.5872683796983,OUT035
FDT45,866.4307379214677,OUT049
FDT13,3053.475293555975,OUT045
FDO50,1491.8966860824069,OUT045
NCU18,277.7195327708177,OUT010
NCR54,3056.107863265378,OUT049
NCO18,2886.207258790393,OUT018
FDU09,911.2709118296236,OUT045
FDT13,3049.082146325199,OUT018
FDE09,1725.0340852816444,OUT046
NCK53,246.03699373979828,OUT019
FDG45,3639.847430315702,OUT049
DRH15,686.5459685703215,OUT035
FDO21,577.3149709741593,OUT019
FDD14,5132.304958001466,OUT027
FDC09,1569.2786299041102,OUT046
FDH45,989.4909715592397,OUT027
FDV32,1116.5668431910638,OUT046
FDG12,1988.3790373835707,OUT035
FDS32,2027.7742410572007,OUT013
NCL55,3812.1783913193,OUT018
DRE01,3899.5154992269354,OUT035
DRE15,1289.7149782176525,OUT049
NCL42,3922.3173722192496,OUT045
FDP31,1195.996168246959,OUT013
FDN33,1512.7959882778512,OUT018
FDZ59,2556.928535266842,OUT046
FDE45,433.2990787374555,OUT010
FDJ07,1965.1115243229287,OUT013
FDQ45,3049.082146325199,OUT018
FDM33,5832.8168723966555,OUT027
FDO15,151.96968325489883,OUT010
FDM46,1538.2002605716434,OUT013
FDR03,3451.4900081153937,OUT045
FDY49,2621.276879672435,OUT018
FDQ60,1978.3129271497712,OUT045
FDW10,2877.4148573582866,OUT049
FDO51,688.6471457254062,OUT049
FDJ40,1583.6051221365205,OUT018
FDS20,3049.082146325199,OUT018
FDU45,1793.3432960741845,OUT013
FDV02,2732.3784107179936,OUT035
FDN09,3902.4327274030284,OUT046
NCM55,5132.304958001466,OUT027
FDN23,2470.337679297448,OUT018
FDY31,364.0401991211446,OUT010
FDW03,239.39774773651433,OUT010
FDD14,3051.5872683796983,OUT046
FDV23,2022.5749988673226,OUT017
DRI03,2879.3028825345627,OUT045
FDN13,1527.5140139404477,OUT035
FDF45,1306.9956923672785,OUT027
FDU46,1454.8385600915394,OUT035
FDB57,3748.2691167136404,OUT049
FDV12,1527.5140139404477,OUT049
FDQ58,2486.9474906118344,OUT013
NCA18,1935.241422648235,OUT017
FDH52,1023.0529499877042,OUT049
FDM24,2482.633282860387,OUT018
NCP43,4860.769022980445,OUT027
NCO18,429.53078621608626,OUT019
FDM32,1493.6936137152595,OUT017
NCL07,662.2946847875613,OUT017
FDK03,4004.5354842191587,OUT013
FDP59,1566.8382905615313,OUT017
FDQ24,3987.7920639387403,OUT049
FDQ16,1583.6051221365205,OUT018
FDU44,2542.521498803019,OUT013
FDH28,130.5008676403214,OUT010
FDV28,130.5008676403214,OUT019
FDM22,899.4890405556092,OUT045
FDR56,3056.107863265378,OUT046
FDV39,3060.4002294859542,OUT049
FDU37,175.00198129978335,OUT019
FDQ11,577.3149709741593,OUT010
FDX02,3773.9480369234598,OUT045
NCS42,1512.7959882778512,OUT018
FDY57,2808.250416342292,OUT027
FDB21,3865.7896070506586,OUT049
FDE28,3814.6169484708,OUT017
FDQ55,1920.234720269817,OUT017
FDA48,3730.5857012854103,OUT049
FDZ19,2879.3028825345627,OUT045
NCC43,3998.8049795033935,OUT045
NCV18,1406.8966031199577,OUT046
NCA42,2535.0342895468584,OUT018
FDY45,4045.9960591502195,OUT046
NCC30,2965.3059129087383,OUT045
FDM57,1513.6864573162163,OUT013
FDL09,381.1307030221913,OUT010
FDB09,2985.0013447556535,OUT027
FDT44,1980.0547645861545,OUT035
NCT06,4242.487834599959,OUT027
FDX26,3051.5872683796983,OUT049
FDK32,2500.883310290274,OUT013
DRA12,2054.392115840976,OUT046
FDO46,481.4985757817881,OUT010
FDE52,1517.6184990850254,OUT013
NCH42,3839.747288898396,OUT045
FDV08,668.9074987821218,OUT035
FDB47,3485.8816820469406,OUT018
FDC28,258.31385297490834,OUT010
FDD22,1920.234720269817,OUT046
FDS07,2940.5260212445737,OUT027
DRI13,3680.840465825914,OUT045
FDG32,3554.97202866597,OUT018
FDU14,4012.0864380896214,OUT017
FDD28,131.41856843697252,OUT019
NCP41,1583.6051221365205,OUT017
FDS08,2879.3028825345627,OUT049
FDX47,2531.1066572490454,OUT045
FDC53,246.03699373979828,OUT019
FDQ19,3912.1693534717733,OUT035
FDL14,2500.883310290274,OUT045
FDM33,579.5463500651218,OUT019
FDA51,1920.234720269817,OUT045
FDZ27,741.5191540646098,OUT018
FDT04,672.857843773199,OUT046
DRC13,2022.5749988673226,OUT049
FDR16,5832.8168723966555,OUT027
FDQ03,5832.8168723966555,OUT027
FDE38,2674.523758894482,OUT035
DRH23,1248.659739327899,OUT027
FDT11,480.8961494126241,OUT019
FDD09,2975.368965611232,OUT035
FDR40,1387.6826795290367,OUT045
FDX07,3051.5872683796983,OUT017
FDR07,1523.981096323931,OUT035
FDA51,1925.3855194806604,OUT017
FDT59,579.2304924308596,OUT019
FDF20,3056.107863265378,OUT017
FDR13,1930.5530734713643,OUT045
FDY26,3654.5926054709166,OUT049
FDW04,2022.5749988673226,OUT017
FDK52,3799.449525387885,OUT017
FDN60,2531.1066572490454,OUT049
FDM09,412.02250780715656,OUT019
FDP46,1464.6966081269688,OUT049
FDB50,174.36650858674358,OUT019
NCQ29,4032.269422221559,OUT049
FDP16,5832.32664386766,OUT027
FDX33,2545.4660120044205,OUT018
FDP07,500.73911544803303,OUT010
FDN22,3989.068353434649,OUT046
FDF39,4049.9528376497883,OUT049
FDS21,1002.2687985556379,OUT017
NCM42,1579.2596678828836,OUT013
FDK50,380.1792090775736,OUT019
DRF13,4055.9010630430253,OUT027
FDH35,2550.647362859789,OUT018
FDP60,1527.5140139404477,OUT018
DRJ49,2989.5570899271515,OUT027
NCT42,364.51526559565906,OUT019
FDE38,2666.927950444241,OUT049
FDI04,3063.2220688694,OUT049
NCH54,2531.1066572490454,OUT045
FDT56,936.8619070391303,OUT049
DRD15,3635.437285286071,OUT018
FDV58,3054.2198380891014,OUT013
FDP21,3053.475293555975,OUT049
FDH05,3814.504149703402,OUT013
FDR10,4237.852469961384,OUT027
NCP06,2482.633282860387,OUT045
FDF33,1574.1392711431624,OUT049
DRK37,3053.475293555975,OUT013
DRH49,1407.8934473507948,OUT045
FDT58,2661.6814232906167,OUT013
FDD41,1569.2786299041102,OUT018
FDP40,1689.1416029022191,OUT018
FDM51,2851.500647359289,OUT027
FDO45,201.5004660373224,OUT010
FDW33,239.5844838336117,OUT010
FDY24,904.170499431324,OUT045
FDB10,577.6308286084217,OUT010
FDM40,2044.1844645875533,OUT035
NCI06,3028.788060403158,OUT017
FDW12,313.1448189104036,OUT019
FDX48,4123.621705203664,OUT027
NCW05,2901.512953795334,OUT027
FDX27,1523.981096323931,OUT017
DRM37,3063.2220688694,OUT045
FDA38,3912.1693534717733,OUT045
FDR36,672.1714213314622,OUT046
FDZ45,3078.651771893902,OUT046
FDG05,2535.0342895468584,OUT017
FDK28,4066.3745203876406,OUT013
FDV47,1439.8847035991191,OUT045
FDN21,2540.633473626742,OUT045
FDP20,2989.5570899271515,OUT027
FDI35,3050.8121521580197,OUT045
DRY23,706.0370897493771,OUT013
FDA56,2017.3519938284094,OUT017
FDB09,2017.3519938284094,OUT013
NCO26,2940.5260212445737,OUT027
FDQ49,2516.4726039756133,OUT018
FDI52,2980.917078477831,OUT027
FDZ44,2940.5260212445737,OUT027
FDZ09,2550.647362859789,OUT018
FDY03,1918.0817243309994,OUT049
NCG42,2022.5749988673226,OUT017
DRI13,5832.32664386766,OUT027
FDQ32,2022.5749988673226,OUT013
FDW16,1491.8966860824069,OUT035
FDU27,748.4876324261089,OUT046
FDR28,379.55211490591574,OUT010
FDQ49,376.63121999741537,OUT010
FDS37,1937.7426620808308,OUT046
FDW26,3533.1744036034574,OUT018
FDX12,3707.8593498594482,OUT018
NCP06,2486.9474906118344,OUT013
FDW45,363.3510536205272,OUT010
NCN30,1523.981096323931,OUT049
FDN24,866.4307379214677,OUT049
NCL41,980.5102539138335,OUT027
FDR02,260.72951957959776,OUT019
FDD09,450.592707047562,OUT010
FDS33,202.55495421218777,OUT010
FDU22,2001.5987230719807,OUT045
FDI53,2556.928535266842,OUT013
DRH01,2877.4148573582866,OUT049
FDX32,2076.790798235225,OUT013
NCP30,663.8813624403061,OUT018
FDB60,3056.107863265378,OUT045
FDB14,1512.7959882778512,OUT049
NCP02,911.2709118296236,OUT035
FDJ10,2027.7742410572007,OUT017
FDG34,1689.1416029022191,OUT046
NCB18,1461.5429522000704,OUT017
FDM16,1097.9591579435228,OUT049
FDW25,1420.9804004074538,OUT018
FDB35,219.36892751679235,OUT010
DRN11,2115.473444946017,OUT013
FDF41,577.6308286084217,OUT019
FDH16,1466.5948768501873,OUT045
NCQ50,3488.211929767584,OUT018
DRH23,935.1784282927537,OUT018
DRJ37,2486.9474906118344,OUT013
DRJ24,5132.304958001466,OUT027
FDY16,3051.5872683796983,OUT035
FDQ27,1569.2786299041102,OUT045
FDZ33,2482.633282860387,OUT045
FDF29,2022.5749988673226,OUT045
FDA08,2556.928535266842,OUT049
FDG31,1113.8460250282023,OUT046
FDE34,463.3466935026936,OUT019
NCR30,1423.8787396403513,OUT027
FDV33,4070.2715796500797,OUT035
DRZ24,2012.3782706757722,OUT018
NCL54,2879.3028825345627,OUT035
FDR12,2879.3028825345627,OUT049
NCC54,3887.0795596954413,OUT046
DRN59,780.5548860630444,OUT013
FDX50,262.06427732614685,OUT019
FDV31,4767.861547933449,OUT027
NCA29,4392.240571379089,OUT027
FDW60,2888.1554599354336,OUT049
FDX08,3053.475293555975,OUT017
DRD49,3841.8097855864135,OUT013
FDD33,3814.657495122064,OUT046
FDW35,706.0370897493771,OUT013
FDJ36,1569.2786299041102,OUT017
FDV51,2627.558052079488,OUT035
FDW36,1574.1392711431624,OUT046
FDH35,2555.0405100905655,OUT046
NCS30,2989.5570899271515,OUT027
FDN49,663.1715175787893,OUT017
FDL08,3715.5610543315097,OUT018
FDI09,3873.7651210611884,OUT013
FDP19,2022.5749988673226,OUT018
FDU21,130.5008676403214,OUT010
NCP41,1579.2596678828836,OUT045
FDY10,1824.6919590912428,OUT013
FDP12,657.1839902912861,OUT018
NCN26,1937.7426620808308,OUT049
FDK44,2879.3028825345627,OUT013
FDC28,1583.6051221365205,OUT049
FDJ41,5832.32664386766,OUT027
NCT29,2017.3519938284094,OUT035
NCH42,577.3149709741593,OUT019
FDU60,2652.738335578417,OUT018
FDS02,3056.107863265378,OUT045
FDC51,2017.3519938284094,OUT046
FDU03,3051.5872683796983,OUT013
FDX39,3669.364027200726,OUT045
NCY05,130.5008676403214,OUT010
NCL06,5832.8168723966555,OUT027
FDD32,1295.5207343139323,OUT035
NCN41,2017.3519938284094,OUT045
NCX53,2040.9200402701563,OUT049
FDU57,363.98027789998144,OUT019
FDQ23,1569.2786299041102,OUT046
FDQ52,3998.8049795033935,OUT045
FDC14,669.8450109333887,OUT045
FDY09,2888.1554599354336,OUT035
FDQ28,2502.580937280341,OUT045
FDV25,3762.305233099855,OUT046
FDJ07,1937.7426620808308,OUT035
DRB25,1571.7250835138477,OUT049
FDK52,579.5463500651218,OUT019
FDY52,1383.6894520709875,OUT027
FDB28,3060.4002294859542,OUT046
FDT36,660.7861006262626,OUT035
FDV25,3767.195544506803,OUT017
NCN07,2989.5570899271515,OUT027
FDC57,3054.2198380891014,OUT017
FDQ03,3651.749354092232,OUT018
FDU23,2659.0195079854693,OUT017
NCX41,3669.364027200726,OUT035
NCD06,743.816411601115,OUT035
FDW08,1579.2596678828836,OUT045
NCU29,2475.403615035129,OUT017
NCE06,2544.8891431281822,OUT013
FDV52,270.86362639353223,OUT010
FDB02,2888.1554599354336,OUT017
NCR18,671.4419339880378,OUT045
FDK16,1523.981096323931,OUT049
NCQ29,577.6308286084217,OUT010
FDZ01,246.83191666585063,OUT019
FDW27,2531.1066572490454,OUT035
FDD17,3667.743089140013,OUT018
FDW39,2888.1554599354336,OUT013
DRH59,1069.6107805365405,OUT045
FDS52,1559.493464975856,OUT013
FDU40,5735.0040445859395,OUT027
NCF54,2877.4148573582866,OUT013
FDH46,1569.2786299041102,OUT045
NCP14,1569.2786299041102,OUT049
FDH50,3053.475293555975,OUT049
DRF15,368.8668876940915,OUT010
FDV27,2569.5937173097723,OUT027
NCJ06,2012.3782706757722,OUT049
FDN02,3313.6805290830607,OUT018
FDQ51,745.3208083983454,OUT049
FDQ07,3751.7057471077624,OUT017
FDS45,1569.2786299041102,OUT049
NCJ06,2017.3519938284094,OUT045
FDD36,1937.7426620808308,OUT035
FDY25,3053.475293555975,OUT045
FDU52,2500.883310290274,OUT046
DRK47,3812.636710493925,OUT017
NCL30,2022.5749988673226,OUT017
FDN22,3996.47473178275,OUT035
NCF30,2989.5570899271515,OUT027
FDK03,4053.533116302451,OUT035
FDT45,907.1811598211071,OUT017
